# source lat long PCM_LABELS
"49NZ200311_4_a10_2003_0090_ct1" -29.468 3.307 3
"49NZ200311_4_a10_2003_0091_ct1" -29.608 3.782 3
"49NZ200311_4_a10_2003_0092_ct1" -29.747 4.244 3
"49NZ200311_4_a10_2003_0093_ct1" -29.751 5.108 3
"49NZ200311_4_a10_2003_0094_ct1" -29.740 5.950 3
"49NZ200311_4_a10_2003_0095_ct1" -29.743 6.783 3
"49NZ200311_4_a10_2003_0096_ct1" -29.738 7.629 5
"49NZ200311_4_a10_2003_0097_ct1" -29.747 8.471 5
"49NZ200311_4_a10_2003_0098_ct1" -29.735 9.295 5
"11116375" -30.005 1.833 3
"11116868" -30.992 1.575 3
"11116879" -31.997 1.285 4
"11116896" -33.018 0.995 3
"11116932" -35.005 1.102 3
"11116955" -36.003 1.017 3
"11116969" -37.007 1.007 3
"11117093" -38.003 0.993 0
"11135804" -31.985 6.113 4
"11135851" -33.515 6.708 4
"11182474" -30.000 1.997 5
"11220728" -30.000 1.008 3
"11220820" -30.028 8.467 5
"11221583" -36.002 0.985 3
"2647893" -30.000 8.000 5
"10993710" -31.522 9.440 4
"11143613" -37.488 9.985 4
"11143623" -33.972 9.935 4
"11182351" -31.810 9.540 4
"11220837" -30.022 9.497 5
"4590559" -35.450 9.642 3
"2732400" -38.998 9.999 0
"2732420" -37.500 9.999 4
"2732432" -37.000 9.997 4
"2732452" -35.997 10.000 4
"2732469" -35.000 9.996 4
"2732489" -33.498 9.999 4
"2732500" -33.032 10.000 4
"11117113" -39.008 0.987 0
"11117348" -39.510 9.995 0
"2732386" -39.998 9.997 0
"27075015" -37.880 0.580 0
"27075016" -37.520 1.342 0
"27075017" -37.148 2.086 0
"27075018" -36.786 2.838 3
"27075019" -36.265 3.920 4
"27075020" -35.748 4.986 0
"27075021" -35.217 6.020 3
"27075022" -34.702 7.065 4
"27075023" -34.168 8.105 3
"33RO20100308_00029_00001" -40.000 0.983 0
"33RO20100308_00030_00001" -39.500 0.979 0
"33RO20100308_00031_00001" -39.000 0.976 0
"33RO20100308_00032_00001" -38.500 0.979 0
"33RO20100308_00033_00001" -38.000 0.984 0
"33RO20100308_00034_00001" -37.500 0.992 3
"33RO20100308_00035_00001" -37.000 1.000 3
"33RO20100308_00036_00001" -36.499 1.005 3
"33RO20100308_00037_00001" -36.000 1.008 3
"33RO20100308_00038_00001" -35.500 1.051 4
"33RO20100308_00039_00001" -35.000 1.093 4
"33RO20100308_00040_00001" -34.500 1.158 3
"33RO20100308_00041_00001" -34.000 1.219 4
"33RO20100308_00042_00001" -33.500 1.100 3
"33RO20100308_00043_00001" -33.000 0.980 3
"33RO20100308_00044_00001" -32.500 1.124 3
"33RO20100308_00045_00001" -32.000 1.271 4
"33RO20100308_00046_00001" -31.502 1.416 2
"33RO20100308_00047_00001" -31.000 1.564 4
"33RO20100308_00048_00001" -30.501 1.697 5
"MV1101_00117_00001" -38.965 9.488 4
"43608460" -30.013 3.700 3
"43608461" -30.007 6.018 4
"43610032" -30.010 7.503 5
"43609999" -30.014 5.993 5
"43619095" -30.000 9.366 5
"43619096" -30.000 8.750 4
"43619097" -30.000 8.111 4
"43619098" -30.006 7.496 4
"43619101" -30.000 5.234 4
"43619113" -32.831 0.834 4
"43619114" -32.832 1.830 5
"43619115" -32.836 2.994 4
"43619118" -33.389 0.207 4
"43619119" -32.832 3.997 3
"43619120" -32.559 5.000 4
"43619121" -32.233 5.831 2
"43619122" -32.097 6.665 4
"43619123" -31.866 7.497 4
"43619125" -31.405 9.151 4
"43619126" -31.167 9.998 4
"43619127" -34.908 9.400 4
"43619128" -34.419 9.379 4
"43619129" -33.930 9.360 4
"43619130" -33.450 9.340 4
"43619131" -32.956 9.321 2
"43619132" -32.469 9.303 2
"43619133" -31.997 9.287 4
"43619134" -31.501 9.269 4
"43619135" -31.000 9.250 4
"43619136" -32.805 7.381 4
"43619137" -32.817 7.980 4
"43616692" -32.816 8.566 2
"43616693" -32.814 9.168 2
"43616694" -32.816 9.765 4
"43613542" -30.001 8.839 5
"43613545" -30.002 7.504 5
"43613548" -30.006 5.905 4
"2636789" -33.680 9.147 4
"ICES_LMEL_62171587" -39.997 9.503 4
"ICES_LMEL_62171588" -37.524 9.205 4
"ICES_LMEL_62171589" -34.998 8.883 4
"ICES_LMEL_62171594" -31.652 8.432 4
"ICES_LMEL_62171598" -31.623 8.255 4
"ICES_LMEL_62171602" -31.714 8.335 4
"ICES_LMEL_62171603" -31.572 8.318 4
"316N19831007_a13_1983_0044_ct1" -30.005 1.833 3
"316N19831007_a13_1983_0043_ct1" -30.992 1.575 3
"316N19831007_a13_1983_0042_ct1" -31.997 1.285 4
"316N19831007_a13_1983_0041_ct1" -33.018 0.995 3
"316N19831007_a13_1983_0040_ct1" -33.985 1.248 4
"316N19831007_a13_1983_0039_ct1" -35.005 1.102 3
"316N19831007_a13_1983_0038_ct1" -36.003 1.017 3
"316N19831007_a13_1983_0037_ct1" -37.007 1.007 3
"316N19831007_a13_1983_0036_ct1" -38.003 0.993 0
"316N19831007_a13_1983_0035_ct1" -39.008 0.987 0
"33RO20100308_a13_2010_0029_ct1" -40.000 0.983 0
"33RO20100308_a13_2010_0030_ct1" -39.500 0.979 0
"33RO20100308_a13_2010_0031_ct1" -39.000 0.976 0
"33RO20100308_a13_2010_0032_ct1" -38.500 0.979 0
"33RO20100308_a13_2010_0033_ct1" -38.000 0.984 0
"33RO20100308_a13_2010_0034_ct1" -37.500 0.992 3
"33RO20100308_a13_2010_0035_ct1" -37.000 1.000 3
"33RO20100308_a13_2010_0036_ct1" -36.499 1.005 3
"33RO20100308_a13_2010_0037_ct1" -36.000 1.008 3
"33RO20100308_a13_2010_0038_ct1" -35.500 1.051 4
"33RO20100308_a13_2010_0039_ct1" -35.000 1.093 4
"33RO20100308_a13_2010_0040_ct1" -34.500 1.158 3
"33RO20100308_a13_2010_0041_ct1" -34.000 1.219 4
"33RO20100308_a13_2010_0042_ct1" -33.500 1.100 3
"33RO20100308_a13_2010_0043_ct1" -33.000 0.980 3
"33RO20100308_a13_2010_0044_ct1" -32.500 1.124 3
"33RO20100308_a13_2010_0045_ct1" -32.000 1.271 4
"33RO20100308_a13_2010_0046_ct1" -31.502 1.416 2
"33RO20100308_a13_2010_0047_ct1" -31.000 1.564 4
"33RO20100308_a13_2010_0048_ct1" -30.501 1.697 5
"33RO20200321_33RO20200321_00005_00001_ct1" -35.500 1.000 4
"33RO20200321_33RO20200321_00006_00001_ct1" -33.931 1.037 4
"33RO20200321_33RO20200321_00007_00001_ct1" -33.000 1.000 4
"33RO20200321_33RO20200321_00008_00001_ct1" -32.000 0.999 4
"33RO20200321_33RO20200321_00003_00001_ct1" -37.000 1.001 3
"33RO20200321_33RO20200321_00004_00001_ct1" -36.004 0.998 0
"11117123" -40.017 0.990 0
"11117133" -41.353 0.980 0
"11117143" -42.673 1.340 0
"11117153" -44.010 1.353 0
"11117164" -45.020 1.332 0
"11117291" -43.903 3.107 0
"11117305" -42.805 4.880 0
"11117314" -41.697 6.633 0
"11117328" -40.593 8.317 0
"11121115" -42.648 1.337 0
"11121133" -44.003 1.387 0
"11121262" -45.020 1.328 0
"11121277" -46.018 1.292 1
"11121295" -46.512 1.347 1
"11121306" -47.010 1.302 1
"11121328" -47.997 1.317 1
"2647084" -47.570 5.827 1
"2647097" -47.000 6.667 1
"2647112" -46.160 7.855 1
"2647178" -45.583 8.683 1
"2700144" -41.300 8.550 0
"2700178" -41.517 7.733 0
"2700198" -41.767 6.900 0
"2700366" -42.000 6.050 0
"2700381" -42.233 5.200 0
"2700426" -42.450 4.367 0
"2700444" -42.683 3.533 0
"2700471" -42.933 2.667 0
"2700500" -43.600 2.133 0
"2700521" -44.250 1.833 0
"2700544" -44.883 1.533 0
"2700569" -45.500 1.233 1
"2700578" -45.817 1.067 1
"2700583" -46.133 0.917 1
"2700606" -46.767 0.600 1
"2700623" -47.400 0.283 1
"2700636" -48.000 0.000 1
"2647189" -44.887 9.497 0
"2647195" -44.885 9.502 0
"2647212" -43.948 9.850 0
"2700110" -41.050 9.400 0
"33RO20100308_00013_00001" -48.000 0.831 1
"33RO20100308_00014_00001" -47.500 0.901 1
"33RO20100308_00015_00001" -47.000 0.970 1
"33RO20100308_00016_00001" -46.500 1.040 1
"33RO20100308_00017_00001" -46.000 1.109 1
"33RO20100308_00018_00001" -45.500 1.178 1
"33RO20100308_00019_00001" -45.000 1.247 0
"33RO20100308_00020_00001" -44.501 1.315 0
"33RO20100308_00021_00001" -44.000 1.350 0
"33RO20100308_00022_00001" -43.501 1.341 0
"33RO20100308_00023_00001" -42.833 1.331 0
"33RO20100308_00024_00001" -42.414 1.289 0
"33RO20100308_00026_00001" -41.583 1.009 0
"33RO20100308_00027_00001" -41.000 0.972 0
"33RO20100308_00028_00001" -40.500 0.977 0
"MV1101_00109_00001" -42.632 3.335 0
"MV1101_00112_00001" -40.778 6.440 0
"2636404" -42.895 8.975 0
"2636419" -44.967 5.973 1
"2897613" -49.897 9.558 1
"4638491" -48.000 0.000 1
"4638504" -47.058 0.513 1
"4570963" -46.128 1.023 1
