# source lat long PCM_LABELS
"24550124" 43.035 349.971 3.000000
"24550132" 42.665 349.680 3.000000
"24550976" 42.607 349.623 3.000000
"24551047" 42.666 349.701 3.000000
"24551061" 42.999 349.702 3.000000
"24551065" 43.000 349.975 3.000000
"24551842" 48.833 343.508 0.000000
"24551853" 48.837 343.497 0.000000
"24551855" 48.838 343.500 0.000000
"24551882" 48.930 343.417 0.000000
"24553803" 42.160 349.501 3.000000
"24553804" 42.152 349.501 3.000000
"24553805" 42.150 349.501 3.000000
"24553806" 42.149 349.500 3.000000
"24553807" 42.150 349.495 3.000000
"24553808" 42.149 349.498 3.000000
"24553810" 42.150 349.498 3.000000
"24556178" 42.633 350.000 3.000000
"24556183" 42.633 349.631 3.000000
"24556214" 42.002 349.522 3.000000
"24556237" 41.682 349.867 3.000000
"24556238" 41.683 349.752 3.000000
"24556239" 41.685 349.650 3.000000
"24556240" 41.683 349.548 3.000000
"24556241" 41.685 349.433 3.000000
"24556243" 41.683 349.317 3.000000
"24556245" 41.685 349.217 3.000000
"24556247" 41.687 349.135 3.000000
"24556248" 41.685 348.998 3.000000
"24556250" 41.497 349.000 3.000000
"24556252" 41.500 349.137 3.000000
"24556253" 41.513 349.227 3.000000
"24556254" 41.503 349.320 3.000000
"24556255" 41.500 349.435 3.000000
"24556256" 41.500 349.552 3.000000
"24556257" 41.497 349.650 3.000000
"24556258" 41.498 349.752 3.000000
"24556259" 41.502 349.870 3.000000
"24556260" 41.500 349.870 3.000000
"24556311" 41.333 349.950 3.000000
"24556313" 41.333 349.817 3.000000
"24556315" 41.348 349.683 3.000000
"24556318" 41.348 349.550 3.000000
"24556320" 41.348 349.418 3.000000
"24556323" 41.348 349.268 0.000000
"24556325" 41.348 349.150 3.000000
"24556327" 41.333 349.000 3.000000
"24556331" 41.150 349.000 3.000000
"24556333" 41.150 349.133 3.000000
"24556334" 41.150 349.267 3.000000
"24556335" 41.152 349.337 3.000000
"24556336" 41.152 349.468 3.000000
"24556337" 41.152 349.600 3.000000
"24556338" 41.152 349.718 3.000000
"24556340" 41.147 349.865 3.000000
"24556341" 41.150 350.000 3.000000
"24556381" 40.997 349.902 3.000000
"24556382" 41.002 349.800 3.000000
"24556383" 41.000 349.618 3.000000
"24556384" 41.002 349.418 3.000000
"24556385" 41.000 349.168 3.000000
"24556386" 41.000 349.003 3.000000
"24558838" 42.156 349.988 3.000000
"24558857" 42.997 349.967 3.000000
"24617063" 49.800 347.891 2.000000
"26968528" 41.333 346.000 3.000000
"27042197" 40.000 346.000 3.000000
"27042198" 40.000 344.003 3.000000
"27045104" 42.999 346.002 3.000000
"27045110" 40.535 342.934 0.000000
"27045122" 41.252 348.948 3.000000
"27045129" 40.583 348.335 3.000000
"27045150" 41.083 347.750 3.000000
"27049816" 40.003 345.250 3.000000
"27049818" 40.003 343.752 3.000000
"27049819" 40.000 343.000 3.000000
"27049873" 40.564 345.510 3.000000
"27057643" 40.502 348.494 3.000000
"27074228" 42.999 349.821 3.000000
"27074229" 43.002 349.500 0.000000
"27074230" 43.000 349.161 0.000000
"27074231" 42.752 349.151 3.000000
"27074233" 42.753 349.831 3.000000
"27074242" 42.498 349.999 3.000000
"27074243" 42.501 349.681 1.000000
"27074244" 42.499 349.333 3.000000
"27074245" 42.247 349.336 3.000000
"27074246" 42.245 349.670 3.000000
"27074247" 42.251 350.000 3.000000
"27074259" 41.997 349.667 3.000000
"27074261" 41.750 349.332 3.000000
"27074262" 41.748 349.671 3.000000
"27074274" 41.497 349.670 3.000000
"27074275" 41.498 349.334 3.000000
"27074276" 41.250 349.666 3.000000
"27074289" 41.001 349.664 3.000000
"27074290" 41.002 349.330 3.000000
"27074291" 40.749 349.333 3.000000
"27074292" 40.751 349.671 3.000000
"27074303" 40.499 349.999 3.000000
"27074304" 40.250 349.983 3.000000
"27074316" 40.518 349.327 3.000000
"27069584" 48.675 348.485 0.000000
"27069586" 48.670 347.995 0.000000
"27069588" 48.338 348.002 0.000000
"27069798" 48.303 342.308 0.000000
"27195706" 43.834 349.917 3.000000
"27195707" 43.833 349.499 3.000000
"27195708" 43.833 349.082 0.000000
"27195709" 43.833 348.667 2.000000
"27195710" 43.833 348.000 0.000000
"27195711" 44.251 348.001 0.000000
"27195712" 44.500 348.000 0.000000
"27195713" 44.750 348.000 2.000000
"27195714" 45.001 348.000 2.000000
"27195715" 45.499 348.001 2.000000
"27195716" 46.000 348.000 2.000000
"27195717" 46.500 347.997 2.000000
"27195719" 47.001 349.001 2.000000
"27195720" 47.000 349.832 2.000000
"27225327" 48.995 346.957 0.000000
"27225329" 48.740 345.237 0.000000
"27225331" 48.413 342.807 0.000000
"27226530" 46.000 350.000 0.000000
"27225802" 46.003 346.999 0.000000
"27225805" 46.001 343.300 0.000000
"27225806" 45.919 343.302 0.000000
"27231701" 48.504 342.999 0.000000
"27231702" 48.608 343.995 0.000000
"27231703" 48.717 344.995 0.000000
"27231704" 48.840 346.000 2.000000
"27231705" 48.880 346.320 2.000000
"27231706" 48.903 346.520 2.000000
"27231710" 48.980 347.130 2.000000
"27231713" 49.026 347.569 2.000000
"27240819" 43.783 340.132 0.000000
"27240820" 44.117 340.649 0.000000
"27240822" 44.799 341.683 0.000000
"27240824" 45.467 342.717 0.000000
"27240825" 45.817 343.248 0.000000
"27240826" 46.151 343.768 0.000000
"27240827" 46.482 344.300 0.000000
"27240828" 46.833 344.833 0.000000
"27240829" 47.167 345.365 0.000000
"27240830" 47.499 345.915 0.000000
"27240831" 47.833 346.467 0.000000
"27240832" 48.184 347.016 0.000000
"27240833" 48.402 347.385 0.000000
"27240834" 48.539 347.595 0.000000
"27240835" 48.803 348.051 0.000000
"27240528" 41.500 349.800 3.000000
"27240529" 41.498 349.572 3.000000
"27240532" 41.500 348.869 3.000000
"27240534" 41.496 348.585 1.000000
"27240536" 41.504 348.002 3.000000
"27240540" 41.502 347.332 3.000000
"27240541" 41.503 346.665 3.000000
"27240542" 41.500 346.000 3.000000
"27240543" 41.497 345.331 3.000000
"27240547" 41.501 342.000 0.000000
"27240548" 41.497 341.335 0.000000
"27240549" 41.505 340.668 3.000000
"27236238" 43.000 347.499 3.000000
"27236239" 43.001 347.784 3.000000
"27236240" 43.001 348.086 3.000000
"27236241" 43.001 348.418 3.000000
"27236242" 43.000 348.735 3.000000
"27236243" 43.001 349.085 3.000000
"27236244" 43.001 349.415 3.000000
"27236245" 43.000 349.766 3.000000
"27236255" 45.283 349.684 0.000000
"27236256" 45.451 349.417 0.000000
"27236257" 45.600 349.167 0.000000
"27236258" 45.784 348.850 0.000000
"27236259" 46.000 348.501 0.000000
"27236260" 46.184 348.891 0.000000
"27236261" 46.368 349.300 2.000000
"27236262" 46.550 349.702 0.000000
"27241258" 48.934 347.865 2.000000
"27241259" 48.719 347.664 2.000000
"27241260" 48.583 347.568 2.000000
"27241261" 48.399 347.381 2.000000
"27241262" 48.180 347.031 0.000000
"27241263" 47.835 346.481 0.000000
"27241264" 47.500 345.916 0.000000
"27241265" 47.165 345.367 0.000000
"27241266" 46.833 344.834 0.000000
"27241267" 46.478 344.300 0.000000
"27241268" 46.151 343.763 0.000000
"27241269" 45.816 343.247 0.000000
"27241272" 44.798 341.682 0.000000
"27245007" 49.508 346.417 0.000000
"27245403" 46.127 342.821 0.000000
"27245404" 46.084 342.823 0.000000
"27245405" 46.042 342.819 0.000000
"27245406" 46.006 342.822 0.000000
"27122033" 48.605 344.513 0.000000
"27122034" 48.527 343.768 0.000000
"27267080" 40.499 342.001 0.000000
"27267081" 41.001 342.001 0.000000
"27267082" 41.504 341.998 0.000000
"27267083" 42.010 341.964 0.000000
"27267084" 42.502 342.000 0.000000
"27267345" 43.334 341.335 0.000000
"27267347" 43.334 341.295 0.000000
"27267348" 43.342 341.240 0.000000
"27267349" 43.344 341.234 0.000000
"27267350" 43.344 341.223 0.000000
"27267356" 43.335 341.149 0.000000
