# source lat long PCM_LABELS
"1900506_035.BRECKOWENS" -26.353 5.394 1.0
"1900506_036.BRECKOWENS" -26.667 5.151 1.0
"1900506_038.BRECKOWENS" -26.406 5.313 1.0
"1900506_039.BRECKOWENS" -26.238 5.549 1.0
"1900506_040.BRECKOWENS" -26.180 5.846 1.0
"1900506_041.BRECKOWENS" -26.073 6.024 1.0
"1900506_042.BRECKOWENS" -26.037 6.243 1.0
"1900506_043.BRECKOWENS" -26.010 6.276 1.0
"1900506_044.BRECKOWENS" -25.681 6.380 1.0
"1900506_045.BRECKOWENS" -25.400 6.884 1.0
"1900506_046.BRECKOWENS" -25.594 7.500 1.0
"1900506_047.BRECKOWENS" -25.334 7.965 1.0
"1900506_048.BRECKOWENS" -24.980 8.472 1.0
"1900506_049.BRECKOWENS" -24.887 8.477 3.0
"1900506_050.BRECKOWENS" -25.133 8.531 1.0
"1900506_051.BRECKOWENS" -25.532 8.693 1.0
"1900506_052.BRECKOWENS" -25.827 8.941 1.0
"1900506_053.BRECKOWENS" -25.640 9.090 1.0
"1900506_054.BRECKOWENS" -24.963 9.239 1.0
"1900506_055.BRECKOWENS" -24.340 9.630 1.0
"1900506_058.BRECKOWENS" -25.284 9.989 1.0
"1900506_059.BRECKOWENS" -26.316 9.441 1.0
"1900506_060.BRECKOWENS" -27.062 9.141 1.0
"1900506_062.BRECKOWENS" -26.906 9.233 1.0
"1900506_063.BRECKOWENS" -25.880 9.209 3.0
"1900506_064.BRECKOWENS" -25.248 9.436 1.0
"1900506_070.BRECKOWENS" -26.844 9.774 1.0
"1900506_071.BRECKOWENS" -27.286 9.371 1.0
"1900506_075.BRECKOWENS" -25.753 8.678 3.0
"1900506_079.BRECKOWENS" -26.656 7.755 1.0
"1900506_080.BRECKOWENS" -25.722 8.045 1.0
