# source lat long PCM_LABELS
"4902100_071.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 42.248 299.288 1.0
"4902100_072.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 42.085 299.147 1.0
"4902100_073.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.765 299.216 1.0
"4902100_074.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.257 298.396 1.0
"4902100_075.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.740 298.779 1.0
"4902100_078.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.581 299.484 1.0
"4902100_079.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.608 297.247 1.0
"4902100_081.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.176 299.006 1.0
"4902122_065.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 42.764 299.719 1.0
"4902122_066.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 42.997 299.821 1.0
"4902122_067.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 43.019 299.951 1.0
"4902347_010.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.879 298.987 1.0
"4902347_011.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.974 298.203 1.0
"4902347_012.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.852 297.642 1.0
"4902347_013.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.776 296.751 1.0
"4902347_014.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.910 296.055 1.0
"4902347_015.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.864 295.273 1.0
"4902347_016.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.613 294.845 1.0
"4902347_017.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.161 294.253 1.0
"4902347_018.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.687 293.797 1.0
"4902347_019.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.084 292.996 1.0
"4902912_011.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.688 297.272 1.0
"4902912_012.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.482 299.735 2.0
"4902912_013.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.489 298.854 1.0
"4902912_015.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.095 295.006 1.0
"4902912_016.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.939 295.082 1.0
"4902912_017.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.640 295.928 1.0
"4902912_018.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.446 296.256 1.0
"4902912_026.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.462 297.211 1.0
"4902912_027.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.212 297.044 1.0
"4902912_030.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 40.492 298.031 1.0
"4902912_050.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.088 299.876 1.0
"4902912_051.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.367 299.437 1.0
"4902912_052.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.422 299.578 1.0
"4902912_053.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.390 299.427 1.0
"4902912_055.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.483 298.819 1.0
"4902912_057.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 41.199 298.295 1.0
