# source lat long PCM_LABELS
"5900827_076.aoml_DEANROEMMICH" -58.621 292.748 2.0
"5900827_077.aoml_DEANROEMMICH" -58.200 296.066 2.0
"5900827_078.aoml_DEANROEMMICH" -58.485 297.696 1.0
"5900827_079.aoml_DEANROEMMICH" -58.466 299.323 1.0
"5900827_080.aoml_DEANROEMMICH" -57.630 299.413 1.0
"5900827_081.aoml_DEANROEMMICH" -57.760 299.747 1.0
"5900829_095.aoml_DEANROEMMICH" -57.473 291.786 2.0
"5900829_096.aoml_DEANROEMMICH" -57.730 295.616 2.0
"5900829_097.aoml_DEANROEMMICH" -56.538 294.680 2.0
"5900829_098.aoml_DEANROEMMICH" -55.082 296.309 2.0
"5900834_158.aoml_DEANROEMMICH" -57.632 291.878 2.0
"5900834_159.aoml_DEANROEMMICH" -58.110 295.878 2.0
"5900834_160.aoml_DEANROEMMICH" -57.288 296.481 2.0
"5900834_161.aoml_DEANROEMMICH" -55.950 295.300 2.0
"5900834_162.aoml_DEANROEMMICH" -55.706 298.363 2.0
"5900895_112.aoml_STEPHENRISER" -55.346 296.436 2.0
"5900896_148.aoml_STEPHENRISER" -57.982 291.184 2.0
"5900896_149.aoml_STEPHENRISER" -57.650 292.699 2.0
"5900896_150.aoml_STEPHENRISER" -57.713 296.186 2.0
"5900897_127.aoml_STEPHENRISER" -58.883 292.746 1.0
"5900897_128.aoml_STEPHENRISER" -59.260 293.184 1.0
"5900897_129.aoml_STEPHENRISER" -59.367 293.826 1.0
"5900897_130.aoml_STEPHENRISER" -59.576 295.039 1.0
"5900897_131.aoml_STEPHENRISER" -58.260 296.813 2.0
"5900932_139.aoml_STEPHENRISER" -57.577 291.769 2.0
"5900932_141.aoml_STEPHENRISER" -56.294 294.693 2.0
"5900933_164.aoml_STEPHENRISER" -58.739 294.701 2.0
"5900933_165.aoml_STEPHENRISER" -57.142 294.254 2.0
"5900933_168.aoml_STEPHENRISER" -57.982 297.150 2.0
"5900933_169.aoml_STEPHENRISER" -57.775 298.592 2.0
"5901384_190.aoml_STEPHENRISER" -59.080 291.216 2.0
"5901384_191.aoml_STEPHENRISER" -58.586 291.591 2.0
"5901384_192.aoml_STEPHENRISER" -58.152 292.487 2.0
"5901384_193.aoml_STEPHENRISER" -58.072 294.221 2.0
"5901384_194.aoml_STEPHENRISER" -57.618 295.193 2.0
"5901384_195.aoml_STEPHENRISER" -56.526 296.771 2.0
"5901384_196.aoml_STEPHENRISER" -55.949 297.911 2.0
"5901384_197.aoml_STEPHENRISER" -56.477 298.416 2.0
"5901384_198.aoml_STEPHENRISER" -56.543 298.425 2.0
"5901384_199.aoml_STEPHENRISER" -56.823 297.986 2.0
"5901384_200.aoml_STEPHENRISER" -57.314 298.680 2.0
"5901429_162.aoml_BRECKOWENS" -59.153 294.461 2.0
"5901429_163.aoml_BRECKOWENS" -57.860 295.560 1.0
"5901429_164.aoml_BRECKOWENS" -57.549 297.304 1.0
"5901429_165.aoml_BRECKOWENS" -58.554 297.645 1.0
"5901429_166.aoml_BRECKOWENS" -58.285 299.945 1.0
"5901441_033.aoml_StephenRiser" -59.087 295.532 1.0
"5901441_034.aoml_StephenRiser" -58.263 297.201 1.0
"5901441_035.aoml_StephenRiser" -58.861 299.307 1.0
"5901444_073.aoml_StephenRiser" -59.685 295.908 1.0
"5901444_074.aoml_StephenRiser" -58.789 296.608 1.0
"5901444_075.aoml_StephenRiser" -58.884 297.938 1.0
"5901444_076.aoml_StephenRiser" -58.715 299.426 1.0
"5901447_034.aoml_StephenRiser" -58.437 293.065 2.0
"5901447_035.aoml_StephenRiser" -58.797 293.949 1.0
"5901447_036.aoml_StephenRiser" -59.123 294.087 2.0
"5901447_037.aoml_StephenRiser" -59.209 294.566 2.0
"5901447_038.aoml_StephenRiser" -59.263 294.724 1.0
"5901447_039.aoml_StephenRiser" -59.295 295.008 1.0
"5901447_040.aoml_StephenRiser" -59.267 295.555 1.0
"5901447_042.aoml_StephenRiser" -58.489 297.291 1.0
"5901447_043.aoml_StephenRiser" -58.215 297.644 1.0
"5901447_044.aoml_StephenRiser" -58.028 298.187 1.0
"5901447_045.aoml_StephenRiser" -57.979 298.504 2.0
"5901447_046.aoml_StephenRiser" -57.858 299.286 2.0
"5901449_057.aoml_StephenRiser" -59.250 291.172 1.0
"5901449_058.aoml_StephenRiser" -58.276 292.928 2.0
"5901449_059.aoml_StephenRiser" -58.316 294.434 1.0
"5901449_060.aoml_StephenRiser" -58.413 294.775 1.0
"5901449_061.aoml_StephenRiser" -58.248 294.824 1.0
"5901449_062.aoml_StephenRiser" -58.168 295.436 2.0
"5901449_063.aoml_StephenRiser" -58.649 297.004 1.0
"5901449_064.aoml_StephenRiser" -58.596 299.376 1.0
"5901451_044.aoml_STEPHENRISER" -59.944 293.474 1.0
"5901451_045.aoml_STEPHENRISER" -59.501 293.115 1.0
"5901451_046.aoml_STEPHENRISER" -58.486 293.499 2.0
"5901451_048.aoml_STEPHENRISER" -58.581 294.761 1.0
"5901451_049.aoml_STEPHENRISER" -58.279 295.417 1.0
"5901451_050.aoml_STEPHENRISER" -58.702 297.411 1.0
"5901451_051.aoml_STEPHENRISER" -58.442 299.028 1.0
"5901452_028.aoml_STEPHENRISER" -59.831 291.903 1.0
"5901452_029.aoml_STEPHENRISER" -59.436 292.718 1.0
"5901452_030.aoml_STEPHENRISER" -59.502 293.628 1.0
"5901452_031.aoml_STEPHENRISER" -59.597 294.183 1.0
"5901452_032.aoml_STEPHENRISER" -59.567 294.707 1.0
"5901452_033.aoml_STEPHENRISER" -59.129 295.162 1.0
"5901452_034.aoml_STEPHENRISER" -58.484 295.837 1.0
"5901452_035.aoml_STEPHENRISER" -58.037 297.431 1.0
"5901452_036.aoml_STEPHENRISER" -57.998 299.087 1.0
"5901455_042.aoml_STEPHENRISER" -59.652 291.795 1.0
"5901455_043.aoml_STEPHENRISER" -58.800 292.675 2.0
"5901455_044.aoml_STEPHENRISER" -59.424 293.863 1.0
"5901455_045.aoml_STEPHENRISER" -59.669 294.416 1.0
"5901455_046.aoml_STEPHENRISER" -59.434 295.956 1.0
"5901455_048.aoml_STEPHENRISER" -57.448 298.285 1.0
"5901455_049.aoml_STEPHENRISER" -57.908 299.618 1.0
"5901841_095.aoml_DEANROEMMICH" -59.859 291.594 2.0
"5901841_096.aoml_DEANROEMMICH" -59.937 291.463 2.0
"5901841_097.aoml_DEANROEMMICH" -59.974 291.342 2.0
"5901841_102.aoml_DEANROEMMICH" -59.986 295.649 1.0
"5901841_103.aoml_DEANROEMMICH" -59.946 297.340 1.0
"5901841_106.aoml_DEANROEMMICH" -59.643 299.278 1.0
"5901841_123.aoml_DEANROEMMICH" -58.904 299.698 1.0
"5901848_187.aoml_DEANROEMMICH" -57.657 290.908 2.0
"5901851_122.aoml_DEANROEMMICH" -59.098 292.888 2.0
"5901851_123.aoml_DEANROEMMICH" -56.990 294.534 2.0
"5901851_124.aoml_DEANROEMMICH" -54.997 297.828 2.0
"5901851_125.aoml_DEANROEMMICH" -56.189 297.662 2.0
"5901851_127.aoml_DEANROEMMICH" -56.835 298.454 2.0
"5901851_128.aoml_DEANROEMMICH" -56.349 295.507 2.0
"5901851_129.aoml_DEANROEMMICH" -56.168 294.704 2.0
